Fields group,Management of the resource,,,,,,,,,,,Authority list of places,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Location,,,,,,,,,,,,,,
Fields,Identifier of the resource,Origin of the metadata,DHARMA import,Editor of the metadata,Date of the edition,Contributor of the metadata,Reviewer,Date of review,Project,Corpus,Distribution rights of the metadata,Identifier of the place,Name of the place,Language,Name of the place,Type of place,Date notBefore,Country,State,Province,District,Subdistrict,City/Village,Hamlet,Site,Coordinates latitude,Coordinates longitude,Coordinates elevation,Polygon,History of the place,Remarks,Bibliographical references
Description of the fields,"Identifier of the place. Syntax: PLC00001 (according to the DHARMA FNC)",Origin of the metadata: database or publication,Date of conversion of previously available metadata to the DHARMA model,"Person(s) who supplied metadata (use the DHARMA members' Ids and separate them by $, if more than one editor)",Start date of metadata input/editing for DHARMA (YYYY-MM-DD),"Person(s) who entered/edited metadata (use the DHARMA members' Ids and separate them by $, if more than one editor)","Validating person (use the DHARMA members' Ids and separate them by $, if more than one editor)",Date of metadata validation (YYYY-MM-DD),Project responsible for making these metadata available,Corpus to which the inscription pertains,Licence applicable to metadata,"Identifier of the place. Syntax: PLC00001 (according to the DHARMA FNC)",Name of the place,Define the language of the name,normalized syntax,,Begining of activity,,,,,,,,,,,,,Description of what is known or recorded about the origin and subsequent history of the place (free text),Remarks on place-related metadata (free text),
,PLC00246,,,,,,,,,DHARMA,CC0,PLC00246,,,,,,,,,,,,,,,,,,,,
,PLC00247,,,,,,,,,DHARMA,CC0,PLC00247,,,,,,,,,,,,,,,,,,,,
,PLC00248,,,,,,,,,DHARMA,CC0,PLC00248,,,,,,,,,,,,,,,,,,,,
,PLC00249,,,,,,,,,DHARMA,CC0,PLC00249,,,,,,,,,,,,,,,,,,,,
,PLC00250,,,,,,,,,DHARMA,CC0,PLC00250,,,,,,,,,,,,,,,,,,,,
,PLC00251,,,,,,,,,DHARMA,CC0,PLC00251,,,,,,,,,,,,,,,,,,,,
,PLC00252,,,,,,,,,DHARMA,CC0,PLC00252,,,,,,,,,,,,,,,,,,,,
,PLC00253,,,,,,,,,DHARMA,CC0,PLC00253,,,,,,,,,,,,,,,,,,,,
,PLC00254,,,,,,,,,DHARMA,CC0,PLC00254,,,,,,,,,,,,,,,,,,,,
,PLC00255,,,,,,,,,DHARMA,CC0,PLC00255,,,,,,,,,,,,,,,,,,,,
,PLC00256,,,,,,,,,DHARMA,CC0,PLC00256,,,,,,,,,,,,,,,,,,,,
,PLC00257,,,,,,,,,DHARMA,CC0,PLC00257,,,,,,,,,,,,,,,,,,,,
,PLC00258,,,,,,,,,DHARMA,CC0,PLC00258,,,,,,,,,,,,,,,,,,,,
,PLC00259,,,,,,,,,DHARMA,CC0,PLC00259,,,,,,,,,,,,,,,,,,,,
,PLC00260,,,,,,,,,DHARMA,CC0,PLC00260,,,,,,,,,,,,,,,,,,,,
,PLC00261,,,,,,,,,DHARMA,CC0,PLC00261,,,,,,,,,,,,,,,,,,,,
,PLC00262,,,,,,,,,DHARMA,CC0,PLC00262,,,,,,,,,,,,,,,,,,,,
,PLC00263,,,,,,,,,DHARMA,CC0,PLC00263,,,,,,,,,,,,,,,,,,,,
,PLC00264,,,,,,,,,DHARMA,CC0,PLC00264,,,,,,,,,,,,,,,,,,,,
,PLC00265,,,,,,,,,DHARMA,CC0,PLC00265,,,,,,,,,,,,,,,,,,,,
,PLC00266,,,,,,,,,DHARMA,CC0,PLC00266,,,,,,,,,,,,,,,,,,,,
,PLC00267,,,,,,,,,DHARMA,CC0,PLC00267,,,,,,,,,,,,,,,,,,,,
,PLC00268,,,,,,,,,DHARMA,CC0,PLC00268,,,,,,,,,,,,,,,,,,,,
,PLC00269,,,,,,,,,DHARMA,CC0,PLC00269,,,,,,,,,,,,,,,,,,,,
,PLC00270,,,,,,,,,DHARMA,CC0,PLC00270,,,,,,,,,,,,,,,,,,,,
,PLC00271,,,,,,,,,DHARMA,CC0,PLC00271,,,,,,,,,,,,,,,,,,,,
,PLC00272,,,,,,,,,DHARMA,CC0,PLC00272,,,,,,,,,,,,,,,,,,,,
,PLC00273,,,,,,,,,DHARMA,CC0,PLC00273,,,,,,,,,,,,,,,,,,,,
,PLC00274,,,,,,,,,DHARMA,CC0,PLC00274,,,,,,,,,,,,,,,,,,,,
,PLC00275,,,,,,,,,DHARMA,CC0,PLC00275,,,,,,,,,,,,,,,,,,,,
,PLC00276,,,,,,,,,DHARMA,CC0,PLC00276,,,,,,,,,,,,,,,,,,,,
,PLC00277,,,,,,,,,DHARMA,CC0,PLC00277,,,,,,,,,,,,,,,,,,,,
,PLC00278,,,,,,,,,DHARMA,CC0,PLC00278,,,,,,,,,,,,,,,,,,,,
,PLC00279,,,,,,,,,DHARMA,CC0,PLC00279,,,,,,,,,,,,,,,,,,,,
,PLC00280,,,,,,,,,DHARMA,CC0,PLC00280,,,,,,,,,,,,,,,,,,,,
,PLC00281,,,,,,,,,DHARMA,CC0,PLC00281,,,,,,,,,,,,,,,,,,,,
,PLC00282,,,,,,,,,DHARMA,CC0,PLC00282,,,,,,,,,,,,,,,,,,,,
,PLC00283,,,,,,,,,DHARMA,CC0,PLC00283,,,,,,,,,,,,,,,,,,,,
,PLC00284,,,,,,,,,DHARMA,CC0,PLC00284,,,,,,,,,,,,,,,,,,,,
,PLC00285,,,,,,,,,DHARMA,CC0,PLC00285,,,,,,,,,,,,,,,,,,,,
,PLC00286,,,,,,,,,DHARMA,CC0,PLC00286,,,,,,,,,,,,,,,,,,,,
,PLC00287,,,,,,,,,DHARMA,CC0,PLC00287,,,,,,,,,,,,,,,,,,,,
,PLC00288,,,,,,,,,DHARMA,CC0,PLC00288,,,,,,,,,,,,,,,,,,,,
,PLC00289,,,,,,,,,DHARMA,CC0,PLC00289,,,,,,,,,,,,,,,,,,,,
,PLC00290,,,,,,,,,DHARMA,CC0,PLC00290,,,,,,,,,,,,,,,,,,,,
,PLC00291,,,,,,,,,DHARMA,CC0,PLC00291,,,,,,,,,,,,,,,,,,,,
,PLC00292,,,,,,,,,DHARMA,CC0,PLC00292,,,,,,,,,,,,,,,,,,,,
,PLC00293,,,,,,,,,DHARMA,CC0,PLC00293,,,,,,,,,,,,,,,,,,,,
,PLC00294,,,,,,,,,DHARMA,CC0,PLC00294,,,,,,,,,,,,,,,,,,,,
,PLC00295,,,,,,,,,DHARMA,CC0,PLC00295,,,,,,,,,,,,,,,,,,,,
,PLC00296,,,,,,,,,DHARMA,CC0,PLC00296,,,,,,,,,,,,,,,,,,,,
,PLC00297,,,,,,,,,DHARMA,CC0,PLC00297,,,,,,,,,,,,,,,,,,,,
,PLC00298,,,,,,,,,DHARMA,CC0,PLC00298,,,,,,,,,,,,,,,,,,,,
,PLC00299,,,,,,,,,DHARMA,CC0,PLC00299,,,,,,,,,,,,,,,,,,,,
,PLC00300,,,,,,,,,DHARMA,CC0,PLC00300,,,,,,,,,,,,,,,,,,,,
,PLC00301,,,,,,,,,DHARMA,CC0,PLC00301,,,,,,,,,,,,,,,,,,,,
,PLC00302,,,,,,,,,DHARMA,CC0,PLC00302,,,,,,,,,,,,,,,,,,,,
,PLC00303,,,,,,,,,DHARMA,CC0,PLC00303,,,,,,,,,,,,,,,,,,,,
,PLC00304,,,,,,,,,DHARMA,CC0,PLC00304,,,,,,,,,,,,,,,,,,,,
,PLC00305,,,,,,,,,DHARMA,CC0,PLC00305,,,,,,,,,,,,,,,,,,,,
,PLC00306,,,,,,,,,DHARMA,CC0,PLC00306,,,,,,,,,,,,,,,,,,,,
,PLC00307,,,,,,,,,DHARMA,CC0,PLC00307,,,,,,,,,,,,,,,,,,,,
,PLC00308,,,,,,,,,DHARMA,CC0,PLC00308,,,,,,,,,,,,,,,,,,,,
,PLC00309,,,,,,,,,DHARMA,CC0,PLC00309,,,,,,,,,,,,,,,,,,,,
,PLC00310,,,,,,,,,DHARMA,CC0,PLC00310,,,,,,,,,,,,,,,,,,,,
,PLC00311,,,,,,,,,DHARMA,CC0,PLC00311,,,,,,,,,,,,,,,,,,,,
,PLC00312,,,,,,,,,DHARMA,CC0,PLC00312,,,,,,,,,,,,,,,,,,,,
,PLC00313,,,,,,,,,DHARMA,CC0,PLC00313,,,,,,,,,,,,,,,,,,,,
,PLC00314,,,,,,,,,DHARMA,CC0,PLC00314,,,,,,,,,,,,,,,,,,,,
,PLC00315,,,,,,,,,DHARMA,CC0,PLC00315,,,,,,,,,,,,,,,,,,,,
,PLC00316,,,,,,,,,DHARMA,CC0,PLC00316,,,,,,,,,,,,,,,,,,,,
,PLC00317,,,,,,,,,DHARMA,CC0,PLC00317,,,,,,,,,,,,,,,,,,,,
,PLC00318,,,,,,,,,DHARMA,CC0,PLC00318,,,,,,,,,,,,,,,,,,,,
,PLC00319,,,,,,,,,DHARMA,CC0,PLC00319,,,,,,,,,,,,,,,,,,,,
,PLC00320,,,,,,,,,DHARMA,CC0,PLC00320,,,,,,,,,,,,,,,,,,,,
,PLC00321,,,,,,,,,DHARMA,CC0,PLC00321,,,,,,,,,,,,,,,,,,,,
,PLC00322,,,,,,,,,DHARMA,CC0,PLC00322,,,,,,,,,,,,,,,,,,,,
,PLC00323,,,,,,,,,DHARMA,CC0,PLC00323,,,,,,,,,,,,,,,,,,,,
,PLC00324,,,,,,,,,DHARMA,CC0,PLC00324,,,,,,,,,,,,,,,,,,,,
,PLC00325,,,,,,,,,DHARMA,CC0,PLC00325,,,,,,,,,,,,,,,,,,,,
,PLC00326,,,,,,,,,DHARMA,CC0,PLC00326,,,,,,,,,,,,,,,,,,,,
,PLC00327,,,,,,,,,DHARMA,CC0,PLC00327,,,,,,,,,,,,,,,,,,,,
,PLC00328,,,,,,,,,DHARMA,CC0,PLC00328,,,,,,,,,,,,,,,,,,,,
,PLC00329,,,,,,,,,DHARMA,CC0,PLC00329,,,,,,,,,,,,,,,,,,,,
,PLC00330,,,,,,,,,DHARMA,CC0,PLC00330,,,,,,,,,,,,,,,,,,,,
,PLC00331,,,,,,,,,DHARMA,CC0,PLC00331,,,,,,,,,,,,,,,,,,,,
,PLC00332,,,,,,,,,DHARMA,CC0,PLC00332,,,,,,,,,,,,,,,,,,,,
,PLC00333,,,,,,,,,DHARMA,CC0,PLC00333,,,,,,,,,,,,,,,,,,,,
,PLC00334,,,,,,,,,DHARMA,CC0,PLC00334,,,,,,,,,,,,,,,,,,,,
,PLC00335,,,,,,,,,DHARMA,CC0,PLC00335,,,,,,,,,,,,,,,,,,,,
,PLC00336,,,,,,,,,DHARMA,CC0,PLC00336,,,,,,,,,,,,,,,,,,,,
,PLC00337,,,,,,,,,DHARMA,CC0,PLC00337,,,,,,,,,,,,,,,,,,,,
,PLC00338,,,,,,,,,DHARMA,CC0,PLC00338,,,,,,,,,,,,,,,,,,,,
,PLC00339,,,,,,,,,DHARMA,CC0,PLC00339,,,,,,,,,,,,,,,,,,,,
,PLC00340,,,,,,,,,DHARMA,CC0,PLC00340,,,,,,,,,,,,,,,,,,,,
,PLC00341,,,,,,,,,DHARMA,CC0,PLC00341,,,,,,,,,,,,,,,,,,,,
,PLC00342,,,,,,,,,DHARMA,CC0,PLC00342,,,,,,,,,,,,,,,,,,,,
,PLC00343,,,,,,,,,DHARMA,CC0,PLC00343,,,,,,,,,,,,,,,,,,,,
,PLC00344,,,,,,,,,DHARMA,CC0,PLC00344,,,,,,,,,,,,,,,,,,,,
,PLC00345,,,,,,,,,DHARMA,CC0,PLC00345,,,,,,,,,,,,,,,,,,,,
,PLC00346,,,,,,,,,DHARMA,CC0,PLC00346,,,,,,,,,,,,,,,,,,,,
,PLC00347,,,,,,,,,DHARMA,CC0,PLC00347,,,,,,,,,,,,,,,,,,,,
,PLC00348,,,,,,,,,DHARMA,CC0,PLC00348,,,,,,,,,,,,,,,,,,,,
,PLC00349,,,,,,,,,DHARMA,CC0,PLC00349,,,,,,,,,,,,,,,,,,,,
,PLC00350,,,,,,,,,DHARMA,CC0,PLC00350,,,,,,,,,,,,,,,,,,,,
,PLC00351,,,,,,,,,DHARMA,CC0,PLC00351,,,,,,,,,,,,,,,,,,,,
,PLC00352,,,,,,,,,DHARMA,CC0,PLC00352,,,,,,,,,,,,,,,,,,,,
,PLC00353,,,,,,,,,DHARMA,CC0,PLC00353,,,,,,,,,,,,,,,,,,,,
,PLC00354,,,,,,,,,DHARMA,CC0,PLC00354,,,,,,,,,,,,,,,,,,,,
,PLC00355,,,,,,,,,DHARMA,CC0,PLC00355,,,,,,,,,,,,,,,,,,,,
,PLC00356,,,,,,,,,DHARMA,CC0,PLC00356,,,,,,,,,,,,,,,,,,,,
,PLC00357,,,,,,,,,DHARMA,CC0,PLC00357,,,,,,,,,,,,,,,,,,,,
,PLC00358,,,,,,,,,DHARMA,CC0,PLC00358,,,,,,,,,,,,,,,,,,,,
,PLC00359,,,,,,,,,DHARMA,CC0,PLC00359,,,,,,,,,,,,,,,,,,,,
,PLC00360,,,,,,,,,DHARMA,CC0,PLC00360,,,,,,,,,,,,,,,,,,,,
,PLC00361,,,,,,,,,DHARMA,CC0,PLC00361,,,,,,,,,,,,,,,,,,,,
,PLC00362,,,,,,,,,DHARMA,CC0,PLC00362,,,,,,,,,,,,,,,,,,,,
,PLC00363,,,,,,,,,DHARMA,CC0,PLC00363,,,,,,,,,,,,,,,,,,,,
,PLC00364,,,,,,,,,DHARMA,CC0,PLC00364,,,,,,,,,,,,,,,,,,,,
,PLC00365,,,,,,,,,DHARMA,CC0,PLC00365,,,,,,,,,,,,,,,,,,,,
,PLC00366,,,,,,,,,DHARMA,CC0,PLC00366,,,,,,,,,,,,,,,,,,,,
,PLC00367,,,,,,,,,DHARMA,CC0,PLC00367,,,,,,,,,,,,,,,,,,,,
,PLC00368,,,,,,,,,DHARMA,CC0,PLC00368,,,,,,,,,,,,,,,,,,,,
,PLC00369,,,,,,,,,DHARMA,CC0,PLC00369,,,,,,,,,,,,,,,,,,,,
,PLC00370,,,,,,,,,DHARMA,CC0,PLC00370,,,,,,,,,,,,,,,,,,,,
,PLC00371,,,,,,,,,DHARMA,CC0,PLC00371,,,,,,,,,,,,,,,,,,,,
,PLC00372,,,,,,,,,DHARMA,CC0,PLC00372,,,,,,,,,,,,,,,,,,,,
,PLC00373,,,,,,,,,DHARMA,CC0,PLC00373,,,,,,,,,,,,,,,,,,,,
,PLC00374,,,,,,,,,DHARMA,CC0,PLC00374,,,,,,,,,,,,,,,,,,,,
,PLC00375,,,,,,,,,DHARMA,CC0,PLC00375,,,,,,,,,,,,,,,,,,,,
,PLC00376,,,,,,,,,DHARMA,CC0,PLC00376,,,,,,,,,,,,,,,,,,,,
,PLC00377,,,,,,,,,DHARMA,CC0,PLC00377,,,,,,,,,,,,,,,,,,,,
,PLC00378,,,,,,,,,DHARMA,CC0,PLC00378,,,,,,,,,,,,,,,,,,,,
,PLC00379,,,,,,,,,DHARMA,CC0,PLC00379,,,,,,,,,,,,,,,,,,,,
,PLC00380,,,,,,,,,DHARMA,CC0,PLC00380,,,,,,,,,,,,,,,,,,,,
,PLC00381,,,,,,,,,DHARMA,CC0,PLC00381,,,,,,,,,,,,,,,,,,,,
,PLC00382,,,,,,,,,DHARMA,CC0,PLC00382,,,,,,,,,,,,,,,,,,,,
,PLC00383,,,,,,,,,DHARMA,CC0,PLC00383,,,,,,,,,,,,,,,,,,,,
,PLC00384,,,,,,,,,DHARMA,CC0,PLC00384,,,,,,,,,,,,,,,,,,,,
,PLC00385,,,,,,,,,DHARMA,CC0,PLC00385,,,,,,,,,,,,,,,,,,,,
,PLC00386,,,,,,,,,DHARMA,CC0,PLC00386,,,,,,,,,,,,,,,,,,,,
,PLC00387,,,,,,,,,DHARMA,CC0,PLC00387,,,,,,,,,,,,,,,,,,,,
,PLC00388,,,,,,,,,DHARMA,CC0,PLC00388,,,,,,,,,,,,,,,,,,,,
,PLC00389,,,,,,,,,DHARMA,CC0,PLC00389,,,,,,,,,,,,,,,,,,,,
,PLC00390,,,,,,,,,DHARMA,CC0,PLC00390,,,,,,,,,,,,,,,,,,,,
,PLC00391,,,,,,,,,DHARMA,CC0,PLC00391,,,,,,,,,,,,,,,,,,,,
,PLC00392,,,,,,,,,DHARMA,CC0,PLC00392,,,,,,,,,,,,,,,,,,,,
,PLC00393,,,,,,,,,DHARMA,CC0,PLC00393,,,,,,,,,,,,,,,,,,,,
,PLC00394,,,,,,,,,DHARMA,CC0,PLC00394,,,,,,,,,,,,,,,,,,,,
,PLC00395,,,,,,,,,DHARMA,CC0,PLC00395,,,,,,,,,,,,,,,,,,,,
,PLC00396,,,,,,,,,DHARMA,CC0,PLC00396,,,,,,,,,,,,,,,,,,,,
,PLC00397,,,,,,,,,DHARMA,CC0,PLC00397,,,,,,,,,,,,,,,,,,,,
,PLC00398,,,,,,,,,DHARMA,CC0,PLC00398,,,,,,,,,,,,,,,,,,,,
,PLC00399,,,,,,,,,DHARMA,CC0,PLC00399,,,,,,,,,,,,,,,,,,,,
,PLC00400,,,,,,,,,DHARMA,CC0,PLC00400,,,,,,,,,,,,,,,,,,,,
,PLC00401,,,,,,,,,DHARMA,CC0,PLC00401,,,,,,,,,,,,,,,,,,,,
,PLC00402,,,,,,,,,DHARMA,CC0,PLC00402,,,,,,,,,,,,,,,,,,,,
,PLC00403,,,,,,,,,DHARMA,CC0,PLC00403,,,,,,,,,,,,,,,,,,,,
,PLC00404,,,,,,,,,DHARMA,CC0,PLC00404,,,,,,,,,,,,,,,,,,,,
,PLC00405,,,,,,,,,DHARMA,CC0,PLC00405,,,,,,,,,,,,,,,,,,,,
,PLC00406,,,,,,,,,DHARMA,CC0,PLC00406,,,,,,,,,,,,,,,,,,,,
,PLC00407,,,,,,,,,DHARMA,CC0,PLC00407,,,,,,,,,,,,,,,,,,,,
,PLC00408,,,,,,,,,DHARMA,CC0,PLC00408,,,,,,,,,,,,,,,,,,,,
,PLC00409,,,,,,,,,DHARMA,CC0,PLC00409,,,,,,,,,,,,,,,,,,,,
,PLC00410,,,,,,,,,DHARMA,CC0,PLC00410,,,,,,,,,,,,,,,,,,,,
,PLC00411,,,,,,,,,DHARMA,CC0,PLC00411,,,,,,,,,,,,,,,,,,,,
,PLC00412,,,,,,,,,DHARMA,CC0,PLC00412,,,,,,,,,,,,,,,,,,,,
,PLC00413,,,,,,,,,DHARMA,CC0,PLC00413,,,,,,,,,,,,,,,,,,,,
,PLC00414,,,,,,,,,DHARMA,CC0,PLC00414,,,,,,,,,,,,,,,,,,,,
,PLC00415,,,,,,,,,DHARMA,CC0,PLC00415,,,,,,,,,,,,,,,,,,,,
,PLC00416,,,,,,,,,DHARMA,CC0,PLC00416,,,,,,,,,,,,,,,,,,,,
,PLC00417,,,,,,,,,DHARMA,CC0,PLC00417,,,,,,,,,,,,,,,,,,,,
,PLC00418,,,,,,,,,DHARMA,CC0,PLC00418,,,,,,,,,,,,,,,,,,,,
,PLC00419,,,,,,,,,DHARMA,CC0,PLC00419,,,,,,,,,,,,,,,,,,,,
,PLC00420,,,,,,,,,DHARMA,CC0,PLC00420,,,,,,,,,,,,,,,,,,,,
,PLC00421,,,,,,,,,DHARMA,CC0,PLC00421,,,,,,,,,,,,,,,,,,,,
,PLC00422,,,,,,,,,DHARMA,CC0,PLC00422,,,,,,,,,,,,,,,,,,,,
,PLC00423,,,,,,,,,DHARMA,CC0,PLC00423,,,,,,,,,,,,,,,,,,,,
,PLC00424,,,,,,,,,DHARMA,CC0,PLC00424,,,,,,,,,,,,,,,,,,,,
,PLC00425,,,,,,,,,DHARMA,CC0,PLC00425,,,,,,,,,,,,,,,,,,,,
,PLC00426,,,,,,,,,DHARMA,CC0,PLC00426,,,,,,,,,,,,,,,,,,,,
,PLC00427,,,,,,,,,DHARMA,CC0,PLC00427,,,,,,,,,,,,,,,,,,,,
,PLC00428,,,,,,,,,DHARMA,CC0,PLC00428,,,,,,,,,,,,,,,,,,,,
,PLC00429,,,,,,,,,DHARMA,CC0,PLC00429,,,,,,,,,,,,,,,,,,,,
,PLC00430,,,,,,,,,DHARMA,CC0,PLC00430,,,,,,,,,,,,,,,,,,,,
,PLC00431,,,,,,,,,DHARMA,CC0,PLC00431,,,,,,,,,,,,,,,,,,,,
,PLC00432,,,,,,,,,DHARMA,CC0,PLC00432,,,,,,,,,,,,,,,,,,,,
,PLC00433,,,,,,,,,DHARMA,CC0,PLC00433,,,,,,,,,,,,,,,,,,,,
,PLC00434,,,,,,,,,DHARMA,CC0,PLC00434,,,,,,,,,,,,,,,,,,,,
,PLC00435,,,,,,,,,DHARMA,CC0,PLC00435,,,,,,,,,,,,,,,,,,,,
,PLC00436,,,,,,,,,DHARMA,CC0,PLC00436,,,,,,,,,,,,,,,,,,,,
,PLC00437,,,,,,,,,DHARMA,CC0,PLC00437,,,,,,,,,,,,,,,,,,,,
,PLC00438,,,,,,,,,DHARMA,CC0,PLC00438,,,,,,,,,,,,,,,,,,,,
,PLC00439,,,,,,,,,DHARMA,CC0,PLC00439,,,,,,,,,,,,,,,,,,,,
,PLC00440,,,,,,,,,DHARMA,CC0,PLC00440,,,,,,,,,,,,,,,,,,,,
,PLC00441,,,,,,,,,DHARMA,CC0,PLC00441,,,,,,,,,,,,,,,,,,,,
,PLC00442,,,,,,,,,DHARMA,CC0,PLC00442,,,,,,,,,,,,,,,,,,,,
,PLC00443,,,,,,,,,DHARMA,CC0,PLC00443,,,,,,,,,,,,,,,,,,,,
,PLC00444,,,,,,,,,DHARMA,CC0,PLC00444,,,,,,,,,,,,,,,,,,,,
,PLC00445,,,,,,,,,DHARMA,CC0,PLC00445,,,,,,,,,,,,,,,,,,,,
,PLC00446,,,,,,,,,DHARMA,CC0,PLC00446,,,,,,,,,,,,,,,,,,,,
,PLC00447,,,,,,,,,DHARMA,CC0,PLC00447,,,,,,,,,,,,,,,,,,,,
,PLC00448,,,,,,,,,DHARMA,CC0,PLC00448,,,,,,,,,,,,,,,,,,,,
,PLC00449,,,,,,,,,DHARMA,CC0,PLC00449,,,,,,,,,,,,,,,,,,,,
,PLC00450,,,,,,,,,DHARMA,CC0,PLC00450,,,,,,,,,,,,,,,,,,,,
,PLC00451,,,,,,,,,DHARMA,CC0,PLC00451,,,,,,,,,,,,,,,,,,,,
,PLC00452,,,,,,,,,DHARMA,CC0,PLC00452,,,,,,,,,,,,,,,,,,,,
,PLC00453,,,,,,,,,DHARMA,CC0,PLC00453,,,,,,,,,,,,,,,,,,,,
,PLC00454,,,,,,,,,DHARMA,CC0,PLC00454,,,,,,,,,,,,,,,,,,,,
,PLC00455,,,,,,,,,DHARMA,CC0,PLC00455,,,,,,,,,,,,,,,,,,,,
,PLC00456,,,,,,,,,DHARMA,CC0,PLC00456,,,,,,,,,,,,,,,,,,,,
,PLC00457,,,,,,,,,DHARMA,CC0,PLC00457,,,,,,,,,,,,,,,,,,,,
,PLC00458,,,,,,,,,DHARMA,CC0,PLC00458,,,,,,,,,,,,,,,,,,,,
,PLC00459,,,,,,,,,DHARMA,CC0,PLC00459,,,,,,,,,,,,,,,,,,,,
,PLC00460,,,,,,,,,DHARMA,CC0,PLC00460,,,,,,,,,,,,,,,,,,,,
,PLC00461,,,,,,,,,DHARMA,CC0,PLC00461,,,,,,,,,,,,,,,,,,,,
,PLC00462,,,,,,,,,DHARMA,CC0,PLC00462,,,,,,,,,,,,,,,,,,,,
,PLC00463,,,,,,,,,DHARMA,CC0,PLC00463,,,,,,,,,,,,,,,,,,,,
,PLC00464,,,,,,,,,DHARMA,CC0,PLC00464,,,,,,,,,,,,,,,,,,,,
,PLC00465,,,,,,,,,DHARMA,CC0,PLC00465,,,,,,,,,,,,,,,,,,,,
,PLC00466,,,,,,,,,DHARMA,CC0,PLC00466,,,,,,,,,,,,,,,,,,,,
,PLC00467,,,,,,,,,DHARMA,CC0,PLC00467,,,,,,,,,,,,,,,,,,,,
,PLC00468,,,,,,,,,DHARMA,CC0,PLC00468,,,,,,,,,,,,,,,,,,,,
,PLC00469,,,,,,,,,DHARMA,CC0,PLC00469,,,,,,,,,,,,,,,,,,,,
,PLC00470,,,,,,,,,DHARMA,CC0,PLC00470,,,,,,,,,,,,,,,,,,,,
,PLC00471,,,,,,,,,DHARMA,CC0,PLC00471,,,,,,,,,,,,,,,,,,,,
,PLC00472,,,,,,,,,DHARMA,CC0,PLC00472,,,,,,,,,,,,,,,,,,,,
,PLC00473,,,,,,,,,DHARMA,CC0,PLC00473,,,,,,,,,,,,,,,,,,,,
,PLC00474,,,,,,,,,DHARMA,CC0,PLC00474,,,,,,,,,,,,,,,,,,,,
,PLC00475,,,,,,,,,DHARMA,CC0,PLC00475,,,,,,,,,,,,,,,,,,,,
,PLC00476,,,,,,,,,DHARMA,CC0,PLC00476,,,,,,,,,,,,,,,,,,,,
,PLC00477,,,,,,,,,DHARMA,CC0,PLC00477,,,,,,,,,,,,,,,,,,,,
,PLC00478,,,,,,,,,DHARMA,CC0,PLC00478,,,,,,,,,,,,,,,,,,,,
,PLC00479,,,,,,,,,DHARMA,CC0,PLC00479,,,,,,,,,,,,,,,,,,,,
,PLC00480,,,,,,,,,DHARMA,CC0,PLC00480,,,,,,,,,,,,,,,,,,,,
,PLC00481,,,,,,,,,DHARMA,CC0,PLC00481,,,,,,,,,,,,,,,,,,,,
,PLC00482,,,,,,,,,DHARMA,CC0,PLC00482,,,,,,,,,,,,,,,,,,,,
,PLC00483,,,,,,,,,DHARMA,CC0,PLC00483,,,,,,,,,,,,,,,,,,,,
,PLC00484,,,,,,,,,DHARMA,CC0,PLC00484,,,,,,,,,,,,,,,,,,,,
,PLC00485,,,,,,,,,DHARMA,CC0,PLC00485,,,,,,,,,,,,,,,,,,,,
,PLC00486,,,,,,,,,DHARMA,CC0,PLC00486,,,,,,,,,,,,,,,,,,,,
,PLC00487,,,,,,,,,DHARMA,CC0,PLC00487,,,,,,,,,,,,,,,,,,,,
,PLC00488,,,,,,,,,DHARMA,CC0,PLC00488,,,,,,,,,,,,,,,,,,,,
,PLC00489,,,,,,,,,DHARMA,CC0,PLC00489,,,,,,,,,,,,,,,,,,,,
,PLC00490,,,,,,,,,DHARMA,CC0,PLC00490,,,,,,,,,,,,,,,,,,,,
,PLC00491,,,,,,,,,DHARMA,CC0,PLC00491,,,,,,,,,,,,,,,,,,,,
,PLC00492,,,,,,,,,DHARMA,CC0,PLC00492,,,,,,,,,,,,,,,,,,,,
,PLC00493,,,,,,,,,DHARMA,CC0,PLC00493,,,,,,,,,,,,,,,,,,,,
,PLC00494,,,,,,,,,DHARMA,CC0,PLC00494,,,,,,,,,,,,,,,,,,,,
,PLC00495,,,,,,,,,DHARMA,CC0,PLC00495,,,,,,,,,,,,,,,,,,,,
,PLC00496,,,,,,,,,DHARMA,CC0,PLC00496,,,,,,,,,,,,,,,,,,,,
,PLC00497,,,,,,,,,DHARMA,CC0,PLC00497,,,,,,,,,,,,,,,,,,,,
,PLC00498,,,,,,,,,DHARMA,CC0,PLC00498,,,,,,,,,,,,,,,,,,,,
,PLC00499,,,,,,,,,DHARMA,CC0,PLC00499,,,,,,,,,,,,,,,,,,,,
,PLC00500,,,,,,,,,DHARMA,CC0,PLC00500,,,,,,,,,,,,,,,,,,,,
,PLC00501,,,,,,,,,DHARMA,CC0,PLC00501,,,,,,,,,,,,,,,,,,,,
,PLC00502,,,,,,,,,DHARMA,CC0,PLC00502,,,,,,,,,,,,,,,,,,,,
,PLC00503,,,,,,,,,DHARMA,CC0,PLC00503,,,,,,,,,,,,,,,,,,,,
,PLC00504,,,,,,,,,DHARMA,CC0,PLC00504,,,,,,,,,,,,,,,,,,,,
,PLC00505,,,,,,,,,DHARMA,CC0,PLC00505,,,,,,,,,,,,,,,,,,,,
,PLC00506,,,,,,,,,DHARMA,CC0,PLC00506,,,,,,,,,,,,,,,,,,,,
